,_id,client,uuid,last_time,first_visit_dt,last_visit_dt,sessions,assumed_behaviour,behaviour_changed,behaviour_escalated,bought_anything,bought_last_session
619c2d2dc459460a57df3c76,619c2d2dc459460a57df3c76,premier,d662b27e-162c-4c03-899e-28540e441f93,76537.0,2021-11-23 00:52:13.678,2021-11-23 00:53:29.380,1.0,SB,0.0,0.0,0.0,0.0
619c2d45c459460a57df3c7b,619c2d45c459460a57df3c7b,premier,80b71a48-7936-4f8b-a006-5f2fd20a5741,0.0,2021-11-23 00:52:37.159,2021-11-23 00:52:37.159,1.0,,0.0,0.0,0.0,0.0
619c2f6fc459460a57df3c88,619c2f6fc459460a57df3c88,premier,852ee79e-a4f3-42ad-8516-7bbc2a5e58b6,58477235.0,2021-11-23 00:01:51.252,2021-11-23 16:16:08.818,0.0,,0.0,0.0,0.0,0.0
619c2fc3c459460a57df3c8b,619c2fc3c459460a57df3c8b,premier,143de786-2958-4b76-95d3-8c05e0d4df3c,7726.0,2021-11-23 00:03:15.834,2021-11-23 00:03:23.484,1.0,SB,0.0,0.0,0.0,0.0
619c304dc459460a57df3c8f,619c304dc459460a57df3c8f,premier,a51a992d-2712-4617-8d69-741622e84c76,20132.0,2021-11-22 18:05:33.891,2021-11-22 18:05:54.112,1.0,SB,0.0,0.0,0.0,0.0
619c308dc459460a57df3c95,619c308dc459460a57df3c95,premier,fb2562c5-ca43-4537-9c9a-b8af63c2c85b,52062.0,2021-11-22 16:06:37.741,2021-11-22 16:13:54.964,1.0,BH,0.0,0.0,0.0,0.0
619c312dc459460a57df3ca0,619c312dc459460a57df3ca0,premier,24c6b365-5502-4d2e-89fc-f615cf500511,20037.0,2021-11-22 19:09:17.046,2021-11-22 19:09:36.721,1.0,SB,0.0,0.0,0.0,0.0
619c3131c459460a57df3ca3,619c3131c459460a57df3ca3,premier,264d0539-2a40-42f7-b541-54d23909069b,20001.0,2021-11-22 19:09:21.628,2021-11-22 21:13:02.078,1.0,SB,0.0,0.0,0.0,0.0
619c3218c459460a57df3cad,619c3218c459460a57df3cad,premier,df57d1d0-060c-4e68-9001-55d09033b16b,0.0,2021-11-22 16:13:12.918,2021-11-22 16:13:12.918,1.0,,0.0,0.0,0.0,0.0
619c3242c459460a57df3cb1,619c3242c459460a57df3cb1,premier,f17e7ebb-a90d-46c2-a090-1cada0041392,72672.0,2021-11-22 19:13:54.940,2021-11-22 19:15:07.399,1.0,SB,0.0,0.0,0.0,0.0
619c325ec459460a57df3cb6,619c325ec459460a57df3cb6,premier,4bfbb717-a9d1-4596-a5ec-3a7b63256aa7,20002.0,2021-11-22 18:14:22.818,2021-11-23 17:42:03.827,1.0,SB,0.0,0.0,0.0,0.0
619c3283c459460a57df3cba,619c3283c459460a57df3cba,premier,25931fe2-51cf-4000-9089-ef88c59b91f1,20001.0,2021-11-22 19:14:59.614,2021-11-22 19:29:18.236,1.0,SB,0.0,0.0,0.0,0.0
619c3321c459460a57df3cc4,619c3321c459460a57df3cc4,premier,f6192fec-3684-4f66-a40f-68fef2647059,20532.0,2021-11-23 00:17:37.317,2021-11-24 19:14:16.934,0.0,SB,1.0,1.0,0.0,0.0
619c3386c459460a57df3ccb,619c3386c459460a57df3ccb,premier,b42b9787-04db-462d-993d-b93a1271b4bd,0.0,2021-11-22 19:19:18.894,2021-11-22 19:19:18.894,1.0,,0.0,0.0,0.0,0.0
619c33c6c459460a57df3ccf,619c33c6c459460a57df3ccf,premier,382ea6a7-fa9f-42e8-b353-9bbd641065cd,26477.0,2021-11-22 19:20:22.602,2021-11-22 19:20:48.884,1.0,SB,0.0,0.0,0.0,0.0
619c3445c459460a57df3cd7,619c3445c459460a57df3cd7,premier,f56a62e3-4017-4342-a29e-fe45d2a58220,0.0,2021-11-22 16:22:29.624,2021-11-22 16:22:29.624,1.0,,0.0,0.0,0.0,0.0
619c3481c459460a57df3cdc,619c3481c459460a57df3cdc,premier,da48ef4b-50f8-4781-8ce8-55a05f286687,28176.0,2021-11-22 19:23:29.939,2021-11-23 14:25:27.361,1.0,SB,0.0,0.0,0.0,0.0
619c3493c459460a57df3cdf,619c3493c459460a57df3cdf,premier,862262bd-3449-4d8b-b6dd-30e788ae508c,20068.0,2021-11-22 19:23:47.455,2021-11-22 19:24:07.354,1.0,SB,0.0,0.0,0.0,0.0
619c34a2c459460a57df3ce5,619c34a2c459460a57df3ce5,premier,332d1b28-e3af-469e-8fc9-4a6b0a23c9b3,20001.0,2021-11-22 21:24:02.868,2021-11-22 21:24:23.005,1.0,SB,0.0,0.0,0.0,0.0
619c356ec459460a57df3cfe,619c356ec459460a57df3cfe,premier,b0584c7a-f6b4-415a-b583-6cfe1fe02cd6,20073.0,2021-11-22 19:27:26.963,2021-11-22 19:35:27.020,1.0,SB,0.0,0.0,0.0,0.0
619c36a5c459460a57df3d17,619c36a5c459460a57df3d17,premier,9363c8bf-69ba-4c31-9758-c7b7c4cb1511,20001.0,2021-11-22 18:32:37.585,2021-11-22 18:32:57.414,1.0,SB,0.0,0.0,0.0,0.0
619c36f1c459460a57df3d1b,619c36f1c459460a57df3d1b,premier,473c7ef1-09df-4cb7-bf94-c9508ac429e0,61930.0,2021-11-22 19:33:53.206,2021-11-22 19:34:54.943,1.0,SB,0.0,0.0,0.0,0.0
619c36f9c459460a57df3d1e,619c36f9c459460a57df3d1e,premier,b18788c7-630e-4875-bbfb-f62f7eefbff6,20003.0,2021-11-22 19:34:01.836,2021-11-22 19:35:39.228,1.0,SB,0.0,0.0,0.0,0.0
619c372ec459460a57df3d24,619c372ec459460a57df3d24,premier,16e866d7-b191-4b40-9a8d-7fe6065659a6,20000.0,2021-11-22 18:34:54.367,2021-11-22 18:35:14.254,1.0,SB,0.0,0.0,0.0,0.0
619c376bc459460a57df3d2c,619c376bc459460a57df3d2c,premier,78fecc89-4f3e-4832-9d71-5c30d8438c78,0.0,2021-11-22 19:35:55.887,2021-11-22 19:35:55.887,1.0,,0.0,0.0,0.0,0.0
619c37d6c459460a57df3d34,619c37d6c459460a57df3d34,premier,c4f12c6b-8e8f-483f-afb4-5e336a50643e,20583.0,2021-11-22 19:37:42.964,2021-11-22 19:40:23.343,1.0,SB,0.0,0.0,0.0,0.0
619c3898c459460a57df3d3f,619c3898c459460a57df3d3f,premier,5239c5c2-cdde-4f77-9cf1-9244a2c33903,1773536.0,2021-11-22 19:40:56.547,2021-11-22 20:10:57.483,1.0,SB,0.0,0.0,0.0,0.0
619c393fc459460a57df3d47,619c393fc459460a57df3d47,premier,e01a61d8-e5d0-4aed-9afa-920f0bd49779,20004.0,2021-11-22 19:43:43.659,2021-11-22 19:44:03.174,1.0,SB,0.0,0.0,0.0,0.0
619c3a81c459460a57df3d4c,619c3a81c459460a57df3d4c,premier,b38e2793-b52a-44d8-b47b-9bdb15dea95b,162.0,2021-11-22 19:49:05.581,2021-11-22 19:58:18.588,1.0,SB,0.0,0.0,0.0,0.0
619c3a90c459460a57df3d4f,619c3a90c459460a57df3d4f,premier,ea1758d7-ffc4-4647-b1b0-0731bcd93f6e,20003.0,2021-11-22 19:49:20.029,2021-11-22 20:49:20.497,1.0,SB,0.0,0.0,0.0,0.0
619c3b1bc459460a57df3d5d,619c3b1bc459460a57df3d5d,premier,fe6db6c6-12c1-4c5c-95a4-5de7326a8916,20010.0,2021-11-22 19:51:39.176,2021-11-22 19:51:59.059,1.0,SB,0.0,0.0,0.0,0.0
619c3b4fc459460a57df3d62,619c3b4fc459460a57df3d62,premier,2c90a400-4252-49aa-9a18-4c5069910af7,20001.0,2021-11-22 19:52:31.235,2021-11-22 19:56:46.293,1.0,SB,0.0,0.0,0.0,0.0
619c3b81c459460a57df3d68,619c3b81c459460a57df3d68,premier,a3a0cce0-0c76-4721-9704-e880e705373a,46.0,2021-11-22 18:53:21.246,2021-11-22 19:04:52.406,1.0,SB,0.0,0.0,0.0,0.0
619c3ca2c459460a57df3d80,619c3ca2c459460a57df3d80,premier,30572560-11fc-4c65-ba89-f4db360e2458,20001.0,2021-11-22 19:58:10.944,2021-11-22 21:18:43.767,1.0,SB,0.0,0.0,0.0,0.0
619c3cd7c459460a57df3d86,619c3cd7c459460a57df3d86,premier,dee14694-6c95-4b6d-a283-037b1a7152c4,20003.0,2021-11-22 19:59:03.146,2021-11-22 19:59:23.099,1.0,SB,0.0,0.0,0.0,0.0
619c3d3cc459460a57df3d92,619c3d3cc459460a57df3d92,premier,688839b3-70f3-49aa-80c6-be023114e7e6,68217.0,2021-11-22 20:00:44.871,2021-11-22 20:13:33.950,1.0,SB,0.0,0.0,0.0,0.0
619c3d5dc459460a57df3d97,619c3d5dc459460a57df3d97,premier,16efd4cc-2666-4ec2-af26-910f594ad56f,20002.0,2021-11-22 18:01:17.679,2021-11-22 18:01:37.792,1.0,SB,0.0,0.0,0.0,0.0
619c3d7bc459460a57df3d9c,619c3d7bc459460a57df3d9c,premier,c77a9b2c-25b3-4187-a2ba-cf61c6d16619,0.0,2021-11-22 20:01:47.020,2021-11-22 20:01:47.020,1.0,,0.0,0.0,0.0,0.0
619c3db3c459460a57df3da6,619c3db3c459460a57df3da6,premier,59573d41-51b9-4db3-b305-729d954526ad,20045.0,2021-11-22 20:02:43.936,2021-11-22 20:14:58.930,1.0,SB,0.0,0.0,0.0,0.0
619c3e3ec459460a57df3db3,619c3e3ec459460a57df3db3,premier,ca78feb7-1551-4212-bd79-e90d8b0555d4,0.0,2021-11-22 18:05:02.339,2021-11-22 18:05:02.339,1.0,,0.0,0.0,0.0,0.0
619c3effc459460a57df3dbd,619c3effc459460a57df3dbd,premier,fc3a21e5-ee9d-43cf-ac4a-b0ecdbe2bfa4,27520.0,2021-11-22 20:08:15.975,2021-11-22 20:11:54.339,1.0,SB,0.0,0.0,0.0,0.0
619c3f11c459460a57df3dc1,619c3f11c459460a57df3dc1,premier,749f868a-7900-4254-80c2-3e25562f6931,0.0,2021-11-22 20:08:33.844,2021-11-22 20:08:33.844,1.0,,0.0,0.0,0.0,0.0
619c3f7cc459460a57df3dc9,619c3f7cc459460a57df3dc9,premier,1d9e3b0f-2089-4b8e-8c4b-81c3cf76c545,82186.0,2021-11-22 20:10:20.555,2021-11-22 22:39:42.889,1.0,SB,0.0,0.0,0.0,0.0
619c400ec459460a57df3ddb,619c400ec459460a57df3ddb,premier,07d25c72-cd96-4599-b972-6f66f71a21d0,20001.0,2021-11-22 20:12:46.290,2021-11-22 20:38:20.639,1.0,SB,0.0,0.0,0.0,0.0
619c4029c459460a57df3ddf,619c4029c459460a57df3ddf,premier,f1f1cfc2-d80d-4a23-ad61-10486ddc6ccf,118494.0,2021-11-22 19:13:13.354,2021-11-22 19:15:12.066,1.0,,0.0,0.0,0.0,0.0
619c40b0c459460a57df3de5,619c40b0c459460a57df3de5,premier,1a249b4e-cfbe-40e0-8a8a-873cc49dd843,20003.0,2021-11-22 19:15:28.868,2021-11-23 14:09:28.747,1.0,SB,0.0,0.0,0.0,0.0
619c4124c459460a57df3df3,619c4124c459460a57df3df3,premier,2ae16f46-5b46-471a-adc6-838dee769022,0.0,2021-11-22 20:17:24.163,2021-11-22 20:17:24.163,1.0,,0.0,0.0,0.0,0.0
619c4127c459460a57df3df6,619c4127c459460a57df3df6,premier,2b8ca945-cad9-4238-9c09-a2bea4970592,20743.0,2021-11-22 20:17:27.349,2021-11-22 20:18:34.857,1.0,SB,0.0,0.0,0.0,0.0
619c418ac459460a57df3dff,619c418ac459460a57df3dff,premier,18e672cd-adad-44f0-8039-6f502bf120f3,20002.0,2021-11-22 20:19:06.656,2021-11-22 20:26:21.529,1.0,SB,0.0,0.0,0.0,0.0
619c41ecc459460a57df3e05,619c41ecc459460a57df3e05,premier,9e80b303-987a-43b0-8050-5a740c41776b,20010.0,2021-11-22 20:20:44.078,2021-11-22 20:21:03.939,1.0,SB,0.0,0.0,0.0,0.0
619c4232c459460a57df3e0c,619c4232c459460a57df3e0c,premier,84d35181-335e-41b5-9920-2fda16d5f922,87.0,2021-11-22 20:21:54.467,2021-11-22 20:36:09.243,1.0,SB,0.0,0.0,0.0,0.0
619c4294c459460a57df3e12,619c4294c459460a57df3e12,premier,5cbf6e3c-b613-4f5d-b22b-0daf8ebfc337,0.0,2021-11-22 20:23:32.579,2021-11-22 20:23:32.579,1.0,,0.0,0.0,0.0,0.0
619c429ac459460a57df3e16,619c429ac459460a57df3e16,premier,1bfae401-d1e4-484c-84a4-36eff1e6b7c5,20375.0,2021-11-22 19:23:38.739,2021-11-22 19:23:59.188,1.0,SB,0.0,0.0,0.0,0.0
619c4305c459460a57df3e1f,619c4305c459460a57df3e1f,premier,a413f743-2ad8-4956-9bc2-310adc19b932,20010.0,2021-11-22 20:25:25.424,2021-11-22 20:31:01.565,1.0,SB,0.0,0.0,0.0,0.0
619c4349c459460a57df3e27,619c4349c459460a57df3e27,premier,d943a049-48f3-46c9-8cf5-3693034d2299,20768.0,2021-11-22 19:26:33.612,2021-11-22 19:26:53.937,1.0,SB,0.0,0.0,0.0,0.0
619c4350c459460a57df3e2a,619c4350c459460a57df3e2a,premier,6f6e5ec9-be48-436c-85d7-6d0efbaa0bae,20000.0,2021-11-22 19:26:40.902,2021-11-22 19:31:46.365,1.0,SB,0.0,0.0,0.0,0.0
619c4370c459460a57df3e2f,619c4370c459460a57df3e2f,premier,5b84bda3-035c-4870-bbfe-e3c61bc469e6,6518.0,2021-11-23 01:27:12.705,2021-11-23 01:27:18.792,1.0,SB,0.0,0.0,0.0,0.0
619c43adc459460a57df3e37,619c43adc459460a57df3e37,premier,dc85db70-603f-445c-9fe8-bb0634bd8b8c,20001.0,2021-11-22 20:28:13.590,2021-11-22 20:29:17.270,1.0,SB,0.0,0.0,0.0,0.0
619c43b8c459460a57df3e3a,619c43b8c459460a57df3e3a,premier,81077131-c3de-4595-9a80-204677fca77c,20003.0,2021-11-22 17:28:24.762,2021-11-22 17:56:39.680,1.0,SB,0.0,0.0,0.0,0.0
619c445ec459460a57df3e49,619c445ec459460a57df3e49,premier,84a9351d-df9e-4501-ae65-73f110bbed67,0.0,2021-11-22 20:31:10.218,2021-11-22 20:31:10.218,1.0,,0.0,0.0,0.0,0.0
619c44a9c459460a57df3e50,619c44a9c459460a57df3e50,premier,542b2a73-ba60-4df3-9195-24f7d7369bfe,0.0,2021-11-22 20:32:25.682,2021-11-22 20:32:25.682,1.0,,0.0,0.0,0.0,0.0
619c44e8c459460a57df3e53,619c44e8c459460a57df3e53,premier,6ab2d0d8-d97a-4c5a-b237-ae94fe48e6ee,22913.0,2021-11-22 19:33:28.616,2021-11-22 19:35:12.564,1.0,SB,0.0,0.0,0.0,0.0
619c4517c459460a57df3e5a,619c4517c459460a57df3e5a,premier,19650845-348e-436c-8306-47109552b62e,0.0,2021-11-22 17:34:15.527,2021-11-22 17:34:15.527,1.0,,0.0,0.0,0.0,0.0
619c467ec459460a57df3e62,619c467ec459460a57df3e62,premier,1787e59b-71eb-454d-8547-510765f221c5,20005.0,2021-11-22 20:40:14.066,2021-11-22 20:40:33.635,1.0,SB,0.0,0.0,0.0,0.0
619c46edc459460a57df3e66,619c46edc459460a57df3e66,premier,88ae4e0d-e672-496e-ab48-3a8689245774,20007.0,2021-11-22 19:42:05.004,2021-11-22 19:42:44.400,1.0,SB,0.0,0.0,0.0,0.0
619c490ec459460a57df3e6b,619c490ec459460a57df3e6b,premier,ea88f9ef-8226-4753-a5d1-bc59d96dd438,0.0,2021-11-22 20:51:10.858,2021-11-22 20:51:10.858,1.0,,0.0,0.0,0.0,0.0
619c4a3ac459460a57df3e6f,619c4a3ac459460a57df3e6f,premier,adb01220-d7a8-427b-bccb-8944819ad813,20325.0,2021-11-22 20:56:10.308,2021-11-22 20:56:30.653,1.0,SB,0.0,0.0,0.0,0.0
619c4a69c459460a57df3e74,619c4a69c459460a57df3e74,premier,70f1d77e-71ae-48a1-834e-b8a0cc45bad3,20004.0,2021-11-22 20:56:57.309,2021-11-23 12:45:17.192,1.0,SB,0.0,0.0,0.0,0.0
619c4aa4c459460a57df3e78,619c4aa4c459460a57df3e78,premier,6155e68a-385a-4722-a025-bfd41cf9552e,20006.0,2021-11-22 20:57:56.492,2021-11-22 20:58:16.297,1.0,SB,0.0,0.0,0.0,0.0
619c4b55c459460a57df3e7c,619c4b55c459460a57df3e7c,premier,9a5df8fb-683d-4e4d-ae79-7265de7bc3aa,20004.0,2021-11-22 18:00:53.792,2021-11-22 18:01:43.553,1.0,SB,0.0,0.0,0.0,0.0
619c4b68c459460a57df3e7f,619c4b68c459460a57df3e7f,premier,ef7e398a-8516-4319-89ef-8e626c5221fb,20012.0,2021-11-22 21:01:12.105,2021-11-22 21:01:32.055,1.0,SB,0.0,0.0,0.0,0.0
619c4becc459460a57df3e85,619c4becc459460a57df3e85,premier,2086b5f5-a7e2-48f5-8b74-ed899129f1d5,20006.0,2021-11-22 20:03:24.694,2021-11-22 20:03:44.501,1.0,SB,0.0,0.0,0.0,0.0
619c4dc5c459460a57df3e8a,619c4dc5c459460a57df3e8a,premier,de822b7d-17f4-4689-8a94-b43241260ca1,17301.0,2021-11-22 21:11:17.372,2021-11-22 21:11:34.553,1.0,,0.0,0.0,0.0,0.0
619c4dc8c459460a57df3e8d,619c4dc8c459460a57df3e8d,premier,cdaae16a-c569-491a-9113-9a36d469c789,0.0,2021-11-22 18:11:20.746,2021-11-22 18:11:20.746,1.0,,0.0,0.0,0.0,0.0
619c4e41c459460a57df3e98,619c4e41c459460a57df3e98,premier,645ea64c-9b99-466e-b562-08e2fecf181c,20062.0,2021-11-22 21:13:21.856,2021-11-22 21:13:41.713,1.0,SB,0.0,0.0,0.0,0.0
619c4f52c459460a57df3e9d,619c4f52c459460a57df3e9d,premier,3bcd48fd-3862-41e5-990b-bdfedc197175,20001.0,2021-11-23 10:17:54.560,2021-11-23 10:22:43.466,1.0,SB,0.0,0.0,0.0,0.0
619c4f97c459460a57df3ea2,619c4f97c459460a57df3ea2,premier,5f89a252-3972-4f1a-a09d-051d7bdb3bf2,2117292.0,2021-11-22 21:19:03.028,2021-11-22 21:54:20.043,1.0,SB,0.0,0.0,0.0,0.0
619c4f99c459460a57df3ea5,619c4f99c459460a57df3ea5,premier,9ef142e2-ed57-4451-aa88-6d9810f09da1,20001.0,2021-11-22 20:19:05.893,2021-11-22 20:21:11.611,1.0,SB,0.0,0.0,0.0,0.0
619c4fe1c459460a57df3eac,619c4fe1c459460a57df3eac,premier,f70e11ab-0590-4b2a-8c58-62055a1e6119,0.0,2021-11-22 21:20:17.494,2021-11-22 21:20:17.494,1.0,,0.0,0.0,0.0,0.0
619c502fc459460a57df3eb2,619c502fc459460a57df3eb2,premier,f87cfe3d-63a5-49c2-9904-6b964e14dd8b,20000.0,2021-11-22 20:21:35.156,2021-11-22 20:42:00.063,1.0,SB,0.0,0.0,0.0,0.0
619c5079c459460a57df3eb8,619c5079c459460a57df3eb8,premier,5228203a-c9bc-42b3-887f-8d0cf0f0751e,0.0,2021-11-22 21:22:49.213,2021-11-22 21:22:49.213,1.0,,0.0,0.0,0.0,0.0
619c5089c459460a57df3ebc,619c5089c459460a57df3ebc,premier,80124b2f-f0cf-4303-b8fe-eec552337d9b,23616.0,2021-11-22 19:23:05.518,2021-11-22 19:23:28.584,1.0,SB,0.0,0.0,0.0,0.0
619c5091c459460a57df3ebf,619c5091c459460a57df3ebf,premier,721c218b-c6ee-44e3-867b-5d36a08320f2,10525.0,2021-11-22 21:23:13.044,2021-11-22 21:26:31.786,1.0,DP,0.0,0.0,0.0,0.0
619c5143c459460a57df3eca,619c5143c459460a57df3eca,premier,983881a0-60cb-4c3e-ad99-2ee9bf7871cf,20001.0,2021-11-22 21:26:11.868,2021-11-22 21:32:32.774,1.0,SB,0.0,0.0,0.0,0.0
619c518bc459460a57df3ed1,619c518bc459460a57df3ed1,premier,9219d31f-c976-439b-9344-effe7b1915cf,20004.0,2021-11-22 21:27:23.760,2021-11-22 21:34:44.221,1.0,SB,0.0,0.0,0.0,0.0
619c51e0c459460a57df3ed9,619c51e0c459460a57df3ed9,premier,1ecb0a02-5864-4a2a-ae5a-06b59a51a327,20002.0,2021-11-22 21:28:48.807,2021-11-22 21:29:41.437,1.0,SB,0.0,0.0,0.0,0.0
619c51f3c459460a57df3ee0,619c51f3c459460a57df3ee0,premier,26b3205b-53a0-4690-ba8a-a8bd19f868b2,0.0,2021-11-22 20:29:07.914,2021-11-22 20:29:07.914,1.0,,0.0,0.0,0.0,0.0
619c5220c459460a57df3ee6,619c5220c459460a57df3ee6,premier,8df8781c-0010-4231-b84f-d0f465f585fd,0.0,2021-11-22 20:29:52.228,2021-11-22 20:29:52.228,1.0,,0.0,0.0,0.0,0.0
619c5229c459460a57df3ee9,619c5229c459460a57df3ee9,premier,b1b463bc-422c-49b8-a4a5-3644020cbe68,20001.0,2021-11-22 18:30:01.999,2021-11-22 18:32:32.952,1.0,SB,0.0,0.0,0.0,0.0
619c52bfc459460a57df3ef8,619c52bfc459460a57df3ef8,premier,84df9ad4-bbe7-48df-a906-ea836bbf2f3e,20002.0,2021-11-22 20:32:31.786,2021-11-22 21:18:08.812,1.0,SB,0.0,0.0,0.0,0.0
619c5308c459460a57df3efe,619c5308c459460a57df3efe,premier,c629cbab-f3cc-4a19-85f9-005516dfbeaa,20032.0,2021-11-22 21:33:44.734,2021-11-23 09:50:46.736,1.0,SB,0.0,0.0,0.0,0.0
619c5334c459460a57df3f02,619c5334c459460a57df3f02,premier,897881d0-4e4b-400a-839f-52b15b4226f8,0.0,2021-11-22 18:34:28.839,2021-11-22 18:34:28.839,1.0,,0.0,0.0,0.0,0.0
619c541ac459460a57df3f08,619c541ac459460a57df3f08,premier,d518eb8b-2e29-47a5-a55d-384f769a7d60,20023.0,2021-11-22 21:38:18.490,2021-11-22 21:38:38.545,1.0,SB,0.0,0.0,0.0,0.0
619c547ec459460a57df3f13,619c547ec459460a57df3f13,premier,60a2b35d-43d3-4c6e-900b-e7bd5a2ce651,21526.0,2021-11-22 20:39:58.365,2021-11-22 22:11:39.033,1.0,SB,0.0,0.0,0.0,0.0
619c54a6c459460a57df3f18,619c54a6c459460a57df3f18,premier,cf40868b-a79f-4631-be79-68b81787c8a5,0.0,2021-11-22 21:40:38.608,2021-11-22 21:40:38.608,1.0,,0.0,0.0,0.0,0.0
619c54c5c459460a57df3f1c,619c54c5c459460a57df3f1c,premier,bba06dc8-62dc-4bc3-b0cb-fb60426c9ff0,0.0,2021-11-22 20:41:09.869,2021-11-22 20:41:09.869,1.0,,0.0,0.0,0.0,0.0
619c5548c459460a57df3f21,619c5548c459460a57df3f21,premier,878fd39e-16f4-41ab-892b-afa8818a90a4,20001.0,2021-11-22 20:43:20.913,2021-11-23 13:55:14.719,1.0,SB,0.0,0.0,0.0,0.0
619c555cc459460a57df3f25,619c555cc459460a57df3f25,premier_staging,593cca9b-8f80-489f-9786-9d3e42ca57ad,0.0,2021-11-22 18:43:40.838,2021-11-22 18:43:40.838,1.0,,0.0,0.0,0.0,0.0
619c560ec459460a57df3f2f,619c560ec459460a57df3f2f,premier,c7c5d821-d456-4a93-b9b6-e0186a1a73b9,20035.0,2021-11-22 21:46:38.176,2021-11-23 08:51:04.229,1.0,SB,0.0,0.0,0.0,0.0
619c5665c459460a57df3f37,619c5665c459460a57df3f37,premier,baced702-69cc-4e1c-9cc3-4828a65051c4,20002.0,2021-11-22 21:48:05.377,2021-11-22 21:48:25.242,1.0,SB,0.0,0.0,0.0,0.0
619c5686c459460a57df3f3c,619c5686c459460a57df3f3c,premier,cb2115e3-4cb5-4911-b32b-dead1f438d3a,20004.0,2021-11-22 20:48:38.204,2021-11-22 20:48:58.158,1.0,SB,0.0,0.0,0.0,0.0
619c569bc459460a57df3f42,619c569bc459460a57df3f42,premier,645e3301-3f66-4d68-b01a-a68d6978889a,20002.0,2021-11-22 19:48:59.340,2021-11-22 19:49:19.194,1.0,SB,0.0,0.0,0.0,0.0
619c58dfc459460a57df3f55,619c58dfc459460a57df3f55,premier,a853547d-a889-419f-9c3a-71345302eae8,0.0,2021-11-22 18:58:39.773,2021-11-22 18:58:39.773,1.0,,0.0,0.0,0.0,0.0
619c58f9c459460a57df3f58,619c58f9c459460a57df3f58,premier,ba08bfd8-bdfa-4cd1-a9a2-1e01c5e2ab6d,20006.0,2021-11-23 10:59:05.872,2021-11-23 10:59:25.596,1.0,SB,0.0,0.0,0.0,0.0
619c5995c459460a57df3f60,619c5995c459460a57df3f60,premier,aa1957d3-8ceb-464e-9651-00c07c0a08d3,29021.0,2021-11-22 21:01:41.590,2021-11-22 21:02:10.219,1.0,,0.0,0.0,0.0,0.0
619c59e5c459460a57df3f65,619c59e5c459460a57df3f65,premier,77ae8c39-bbba-4a8c-92ff-a6cd5deb3f3c,20001.0,2021-11-22 22:03:01.746,2021-11-22 22:03:21.493,1.0,SB,0.0,0.0,0.0,0.0
619c5a22c459460a57df3f69,619c5a22c459460a57df3f69,premier,22b1eecd-127d-48be-b785-4c481b83642f,20003.0,2021-11-22 22:04:02.304,2021-11-22 22:04:22.131,1.0,SB,0.0,0.0,0.0,0.0
619c5a45c459460a57df3f6d,619c5a45c459460a57df3f6d,premier,ed9f26a8-fe52-4edc-adee-032571253865,23752.0,2021-11-22 21:04:37.832,2021-11-22 21:09:09.672,1.0,SB,0.0,0.0,0.0,0.0
619c5a57c459460a57df3f70,619c5a57c459460a57df3f70,premier,1b70e580-a6a8-4fd5-8245-fad7a8b22663,90341.0,2021-11-22 22:04:55.872,2021-11-22 22:06:26.152,1.0,SB,0.0,0.0,0.0,0.0
619c5bdac459460a57df3f87,619c5bdac459460a57df3f87,premier,b2d590be-88bc-4355-b12d-b399840b0d80,20014.0,2021-11-22 22:11:22.784,2021-11-22 22:13:29.879,1.0,SB,0.0,0.0,0.0,0.0
619c5cbbc459460a57df3fa1,619c5cbbc459460a57df3fa1,premier,8894288d-3a2a-4193-9ed5-0316d7c8f84b,20000.0,2021-11-22 22:15:07.948,2021-11-22 22:17:11.361,1.0,SB,0.0,0.0,0.0,0.0
619c5db8c459460a57df3fbc,619c5db8c459460a57df3fbc,premier,768efae7-5668-45c0-8299-42806a27cf69,0.0,2021-11-22 22:19:20.256,2021-11-22 22:19:20.256,1.0,,0.0,0.0,0.0,0.0
619c5f1ac459460a57df3fc7,619c5f1ac459460a57df3fc7,premier,0f784ed5-ddf5-403e-acba-687e7af74876,33967.0,2021-11-22 22:25:14.680,2021-11-22 22:33:29.118,1.0,SB,0.0,0.0,0.0,0.0
619c5f28c459460a57df3fca,619c5f28c459460a57df3fca,premier,c939976a-57ea-4bd3-b974-dcf96a5cc7ea,20001.0,2021-11-22 22:25:28.206,2021-11-22 22:25:48.164,1.0,SB,0.0,0.0,0.0,0.0
619c605fc459460a57df3fd6,619c605fc459460a57df3fd6,premier,1e2fd928-d6a1-4cd4-87bc-f2ebc94d4afa,20001.0,2021-11-22 19:30:39.756,2021-11-22 19:30:59.535,1.0,SB,0.0,0.0,0.0,0.0
619c617dc459460a57df3fe1,619c617dc459460a57df3fe1,premier,c2a9ad61-d448-4126-b092-f57b5e11756b,20006.0,2021-11-22 21:35:25.287,2021-11-22 21:35:48.813,1.0,SB,0.0,0.0,0.0,0.0
619c61c9c459460a57df3fe5,619c61c9c459460a57df3fe5,premier,09c056f1-e768-456b-a1e3-292806117d0c,0.0,2021-11-23 03:36:41.497,2021-11-23 03:36:41.497,1.0,,0.0,0.0,0.0,0.0
619c61cbc459460a57df3fe8,619c61cbc459460a57df3fe8,premier,35633a17-861c-411d-bd49-5246403d89fe,0.0,2021-11-23 03:36:43.418,2021-11-23 03:36:43.418,1.0,,0.0,0.0,0.0,0.0
